sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Creole,ethnicity_Garifuna,ethnicity_Maya,ethnicity_Mestizo/Spanish/Latino,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3
0.20484471054561007,Mestizo/Spanish/Latino,richest,1.1602312337576561,3.0,1.0,0,0,0,1,0,0,0,0,1,5.0,1.0242235527280503,0.0,0.00016474773011015278,0.0,0.0
1.1011047128298115,Mestizo/Spanish/Latino,richest,1.0431409452065876,3.0,1.0,0,0,0,1,0,0,0,0,1,5.0,5.505523564149057,0.0,0.0008855708383639817,0.0,0.0
1.3722369485696255,Mestizo/Spanish/Latino,richest,1.2697444889838976,4.0,1.0,0,0,0,1,0,0,0,0,1,5.0,6.861184742848128,0.0,0.0011036307544772634,0.0,0.0
0.20825878905470352,Mestizo/Spanish/Latino,richest,2.0753053726660156,4.0,1.0,0,0,0,1,0,0,0,0,1,5.0,1.0412939452735177,0.0,0.00016749352561198864,0.0,0.0
0.20825878905470352,Mestizo/Spanish/Latino,middle,0.4181877445821535,4.0,1.0,0,0,0,1,0,0,1,0,0,3.0,0.6247763671641106,0.0,-5.460949663379405e-06,-0.0,-0.0
0.20825878905470352,Mestizo/Spanish/Latino,richer,0.8502773837210207,4.0,1.0,0,0,0,1,0,0,0,1,0,4.0,0.8330351562188141,0.0,8.101628797430461e-05,0.0,0.0
0.20825878905470352,Mestizo/Spanish/Latino,richest,1.3928486003757528,4.0,1.0,0,0,0,1,0,0,0,0,1,5.0,1.0412939452735177,0.0,0.00016749352561198864,0.0,0.0
0.20825878905470352,Mestizo/Spanish/Latino,poorest,-0.6974061777320282,4.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.20825878905470352,-0.0,-0.00017841542493874743,-0.0,-0.0
0.20825878905470352,Mestizo/Spanish/Latino,richer,0.7872310990699505,4.0,1.0,0,0,0,1,0,0,0,1,0,4.0,0.8330351562188141,0.0,8.101628797430461e-05,0.0,0.0
0.20825878905470352,Mestizo/Spanish/Latino,richer,0.7872310990699505,4.0,1.0,0,0,0,1,0,0,0,1,0,4.0,0.8330351562188141,0.0,8.101628797430461e-05,0.0,0.0
0.20825878905470352,Mestizo/Spanish/Latino,richest,1.0553896965801617,4.0,1.0,0,0,0,1,0,0,0,0,1,5.0,1.0412939452735177,0.0,0.00016749352561198864,0.0,0.0
0.20825878905470352,Mestizo/Spanish/Latino,richest,1.0553896965801617,4.0,1.0,0,0,0,1,0,0,0,0,1,5.0,1.0412939452735177,0.0,0.00016749352561198864,0.0,0.0
0.20825878905470352,Mestizo/Spanish/Latino,richest,1.0553896965801617,4.0,1.0,0,0,0,1,0,0,0,0,1,5.0,1.0412939452735177,0.0,0.00016749352561198864,0.0,0.0
0.20825878905470352,Maya,poorer,-0.3952814776637042,4.0,1.0,0,0,1,0,0,1,0,0,0,2.0,0.41651757810940704,4.1917192982208215e-05,-0.0,-0.0,-0.0
0.20825878905470352,Mestizo/Spanish/Latino,richer,0.46488762695522257,4.0,1.0,0,0,0,1,0,0,0,1,0,4.0,0.8330351562188141,0.0,8.101628797430461e-05,0.0,0.0
0.20825878905470352,Creole,richer,0.6813576908141221,4.0,1.0,1,0,0,0,0,0,0,1,0,4.0,0.8330351562188141,0.0,0.0,0.0,7.48397216010415e-05
0.20825878905470352,Mestizo/Spanish/Latino,richest,1.1411487548268695,4.0,1.0,0,0,0,1,0,0,0,0,1,5.0,1.0412939452735177,0.0,0.00016749352561198864,0.0,0.0
0.37693898471439563,Mestizo/Spanish/Latino,richer,0.6234050721349877,5.0,1.0,0,0,0,1,0,0,0,1,0,4.0,1.5077559388575825,0.0,0.00014663581533810795,0.0,0.0
0.37693898471439563,Creole,poorer,-0.48020870028012136,5.0,1.0,1,0,0,0,0,1,0,0,0,2.0,0.7538779694287913,0.0,-0.0,-0.0,-0.0005112478200622745
0.37693898471439563,Mestizo/Spanish/Latino,richest,0.9471385705285795,5.0,1.0,0,0,0,1,0,0,0,0,1,5.0,1.884694923571978,0.0,0.0003031557024651379,0.0,0.0
0.37693898471439563,Mestizo/Spanish/Latino,richest,0.9471385705285795,5.0,1.0,0,0,0,1,0,0,0,0,1,5.0,1.884694923571978,0.0,0.0003031557024651379,0.0,0.0
0.37693898471439563,Mestizo/Spanish/Latino,richest,0.9471385705285795,5.0,1.0,0,0,0,1,0,0,0,0,1,5.0,1.884694923571978,0.0,0.0003031557024651379,0.0,0.0
0.37693898471439563,Mestizo/Spanish/Latino,middle,0.3990420414645186,5.0,1.0,0,0,0,1,0,0,1,0,0,3.0,1.130816954143187,0.0,-9.884071788922003e-06,-0.0,-0.0
0.37693898471439563,Mestizo/Spanish/Latino,middle,0.3990420414645186,5.0,1.0,0,0,0,1,0,0,1,0,0,3.0,1.130816954143187,0.0,-9.884071788922003e-06,-0.0,-0.0
0.37693898471439563,Mestizo/Spanish/Latino,richer,0.8429036764311574,5.0,1.0,0,0,0,1,0,0,0,1,0,4.0,1.5077559388575825,0.0,0.00014663581533810795,0.0,0.0
0.37693898471439563,Mestizo/Spanish/Latino,richer,0.8429036764311574,5.0,1.0,0,0,0,1,0,0,0,1,0,4.0,1.5077559388575825,0.0,0.00014663581533810795,0.0,0.0
1.1481604697883505,Maya,poorest,-0.6938973164008138,5.0,1.0,0,0,1,0,1,0,0,0,0,1.0,1.1481604697883505,-0.0020484839448972,-0.0,-0.0,-0.0
0.37693898471439563,Creole,poorest,-0.8719667038128118,5.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.37693898471439563,-0.0,-0.0,-0.0,-0.0008345999849359834
0.37693898471439563,Creole,poorest,-0.8719667038128118,5.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.37693898471439563,-0.0,-0.0,-0.0,-0.0008345999849359834
0.37693898471439563,Creole,poorest,-0.8719667038128118,5.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.37693898471439563,-0.0,-0.0,-0.0,-0.0008345999849359834
1.1481604697883505,Mestizo/Spanish/Latino,richer,0.6029568289958207,5.0,1.0,0,0,0,1,0,0,0,1,0,4.0,4.592641879153402,0.0,0.00044665437498847793,0.0,0.0
0.37693898471439563,Mestizo/Spanish/Latino,richer,0.5706499437415034,5.0,1.0,0,0,0,1,0,0,0,1,0,4.0,1.5077559388575825,0.0,0.00014663581533810795,0.0,0.0
1.1481604697883505,Mestizo/Spanish/Latino,richest,1.135173680388378,5.0,1.0,0,0,0,1,0,0,0,0,1,5.0,5.740802348941752,0.0,0.0009234157459863741,0.0,0.0
0.37693898471439563,Mestizo/Spanish/Latino,richest,1.2925378181789806,5.0,1.0,0,0,0,1,0,0,0,0,1,5.0,1.884694923571978,0.0,0.0003031557024651379,0.0,0.0
0.37693898471439563,Mestizo/Spanish/Latino,richest,1.2925378181789806,5.0,1.0,0,0,0,1,0,0,0,0,1,5.0,1.884694923571978,0.0,0.0003031557024651379,0.0,0.0
