sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Armenian,ethnicity_Azeri,ethnicity_Georgian,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2
2.64037045110766,Georgian,richest,1.3270878579797356,140.0,110.0,0,0,1,0,0,0,0,1,5.0,13.2018522555383,0.0,0.0,0.0007572293254555519
2.64037045110766,Georgian,richer,1.1804943913625103,140.0,110.0,0,0,1,0,0,0,1,0,4.0,10.56148180443064,0.0,0.0,0.0003139542019934467
2.64037045110766,Georgian,richer,1.2267690083090534,140.0,110.0,0,0,1,0,0,0,1,0,4.0,10.56148180443064,0.0,0.0,0.0003139542019934467
2.64037045110766,Georgian,richest,1.2508487697494677,140.0,110.0,0,0,1,0,0,0,0,1,5.0,13.2018522555383,0.0,0.0,0.0007572293254555519
2.64037045110766,Georgian,richest,1.2651902825868921,140.0,110.0,0,0,1,0,0,0,0,1,5.0,13.2018522555383,0.0,0.0,0.0007572293254555519
2.64037045110766,Georgian,richest,1.296545785699748,140.0,110.0,0,0,1,0,0,0,0,1,5.0,13.2018522555383,0.0,0.0,0.0007572293254555519
2.64037045110766,Georgian,richest,1.3675132871742575,140.0,110.0,0,0,1,0,0,0,0,1,5.0,13.2018522555383,0.0,0.0,0.0007572293254555519
2.64037045110766,Georgian,richest,1.3675132871742575,140.0,110.0,0,0,1,0,0,0,0,1,5.0,13.2018522555383,0.0,0.0,0.0007572293254555519
2.64037045110766,Georgian,richer,1.1892249366905105,140.0,110.0,0,0,1,0,0,0,1,0,4.0,10.56148180443064,0.0,0.0,0.0003139542019934467
4.585758525889266,Georgian,richer,1.2168952570958709,141.0,110.0,0,0,1,0,0,0,1,0,4.0,18.343034103557063,0.0,0.0,0.0005452712735541461
4.585758525889266,Georgian,middle,0.09644961553778142,141.0,110.0,0,0,1,0,0,1,0,0,3.0,13.757275577667798,0.0,-0.0,-0.0002246027703998784
4.585758525889266,Georgian,richest,1.2992331536775457,141.0,110.0,0,0,1,0,0,0,0,1,5.0,22.928792629446328,0.0,0.0,0.0013151453175081706
4.585758525889266,Georgian,richer,1.2389565458396086,141.0,110.0,0,0,1,0,0,0,1,0,4.0,18.343034103557063,0.0,0.0,0.0005452712735541461
4.585758525889266,Georgian,richest,1.2733432130167972,141.0,110.0,0,0,1,0,0,0,0,1,5.0,22.928792629446328,0.0,0.0,0.0013151453175081706
4.585758525889266,Georgian,richest,1.3250333911826093,141.0,110.0,0,0,1,0,0,0,0,1,5.0,22.928792629446328,0.0,0.0,0.0013151453175081706
4.585758525889266,Armenian,richer,1.1092001165671936,141.0,110.0,1,0,0,0,0,0,1,0,4.0,18.343034103557063,0.0,0.011383135166873256,0.0
4.585758525889266,Georgian,richest,1.2581245114219095,141.0,110.0,0,0,1,0,0,0,0,1,5.0,22.928792629446328,0.0,0.0,0.0013151453175081706
4.585758525889266,Georgian,richer,1.2273639707450457,141.0,110.0,0,0,1,0,0,0,1,0,4.0,18.343034103557063,0.0,0.0,0.0005452712735541461
4.585758525889266,Georgian,richest,1.36467858399037,141.0,110.0,0,0,1,0,0,0,0,1,5.0,22.928792629446328,0.0,0.0,0.0013151453175081706
4.585758525889266,Georgian,richer,1.1915112874776668,141.0,110.0,0,0,1,0,0,0,1,0,4.0,18.343034103557063,0.0,0.0,0.0005452712735541461
2.8395301213716033,Georgian,richest,1.3571963165130358,142.0,110.0,0,0,1,0,0,0,0,1,5.0,14.197650606858016,0.0,0.0,0.0008143461374955633
2.8395301213716033,Georgian,richest,1.3068396303113357,142.0,110.0,0,0,1,0,0,0,0,1,5.0,14.197650606858016,0.0,0.0,0.0008143461374955633
2.8395301213716033,Georgian,richest,1.3701855494309079,142.0,110.0,0,0,1,0,0,0,0,1,5.0,14.197650606858016,0.0,0.0,0.0008143461374955633
2.8395301213716033,Georgian,richest,1.2453390950445034,142.0,110.0,0,0,1,0,0,0,0,1,5.0,14.197650606858016,0.0,0.0,0.0008143461374955633
2.8395301213716033,Georgian,richer,1.0694259828495767,142.0,110.0,0,0,1,0,0,0,1,0,4.0,11.358120485486413,0.0,0.0,0.0003376353545077705
2.8395301213716033,Georgian,richest,1.3618250712638447,142.0,110.0,0,0,1,0,0,0,0,1,5.0,14.197650606858016,0.0,0.0,0.0008143461374955633
2.8395301213716033,Georgian,middle,0.7862340047550529,142.0,110.0,0,0,1,0,0,1,0,0,3.0,8.51859036411481,0.0,-0.0,-0.00013907542848002233
2.8395301213716033,Georgian,richer,0.9687917435026923,142.0,110.0,0,0,1,0,0,0,1,0,4.0,11.358120485486413,0.0,0.0,0.0003376353545077705
2.9063645231405713,Georgian,richer,1.146579051098266,143.0,110.0,0,0,1,0,0,0,1,0,4.0,11.625458092562285,0.0,0.0,0.0003455823231857009
2.9063645231405713,Georgian,richest,1.3603370540115587,143.0,110.0,0,0,1,0,0,0,0,1,5.0,14.531822615702856,0.0,0.0,0.0008335135118871036
2.9063645231405713,Georgian,richest,1.2903092478436022,143.0,110.0,0,0,1,0,0,0,0,1,5.0,14.531822615702856,0.0,0.0,0.0008335135118871036
2.9063645231405713,Georgian,richer,0.994750479545871,143.0,110.0,0,0,1,0,0,0,1,0,4.0,11.625458092562285,0.0,0.0,0.0003455823231857009
2.9063645231405713,Armenian,richest,1.4106109786254293,143.0,110.0,1,0,0,0,0,0,0,1,5.0,14.531822615702856,0.0,0.01602674538713522,0.0
2.718122458232218,Georgian,richer,1.1037117603886275,144.0,110.0,0,0,1,0,0,0,1,0,4.0,10.872489832928872,0.0,0.0,0.0003231993324788068
2.718122458232218,Georgian,richest,1.3968646353704297,144.0,110.0,0,0,1,0,0,0,0,1,5.0,13.59061229116109,0.0,0.0,0.0007795277494827734
2.718122458232218,Georgian,richest,1.3968646353704297,144.0,110.0,0,0,1,0,0,0,0,1,5.0,13.59061229116109,0.0,0.0,0.0007795277494827734
2.718122458232218,Georgian,richest,1.360002166817036,144.0,110.0,0,0,1,0,0,0,0,1,5.0,13.59061229116109,0.0,0.0,0.0007795277494827734
2.718122458232218,Georgian,richest,1.360002166817036,144.0,110.0,0,0,1,0,0,0,0,1,5.0,13.59061229116109,0.0,0.0,0.0007795277494827734
2.718122458232218,Georgian,richest,1.3709418449822026,144.0,110.0,0,0,1,0,0,0,0,1,5.0,13.59061229116109,0.0,0.0,0.0007795277494827734
2.718122458232218,Georgian,richest,1.4059345614520957,144.0,110.0,0,0,1,0,0,0,0,1,5.0,13.59061229116109,0.0,0.0,0.0007795277494827734
2.718122458232218,Georgian,richest,1.4059345614520957,144.0,110.0,0,0,1,0,0,0,0,1,5.0,13.59061229116109,0.0,0.0,0.0007795277494827734
2.718122458232218,Georgian,richest,1.4059345614520957,144.0,110.0,0,0,1,0,0,0,0,1,5.0,13.59061229116109,0.0,0.0,0.0007795277494827734
2.612806775237028,Georgian,richest,1.2484618570470851,145.0,110.0,0,0,1,0,0,0,0,1,5.0,13.064033876185139,0.0,0.0,0.0007493243651202179
2.612806775237028,Georgian,richest,1.3647046093752588,145.0,110.0,0,0,1,0,0,0,0,1,5.0,13.064033876185139,0.0,0.0,0.0007493243651202179
2.612806775237028,Georgian,richest,1.3958254315541332,145.0,110.0,0,0,1,0,0,0,0,1,5.0,13.064033876185139,0.0,0.0,0.0007493243651202179
2.612806775237028,Georgian,richest,1.3071485639612264,145.0,110.0,0,0,1,0,0,0,0,1,5.0,13.064033876185139,0.0,0.0,0.0007493243651202179
2.612806775237028,Georgian,richer,1.1915252630618984,145.0,110.0,0,0,1,0,0,0,1,0,4.0,10.451227100948111,0.0,0.0,0.0003106767331601093
2.612806775237028,Georgian,richest,1.2977697042296699,145.0,110.0,0,0,1,0,0,0,0,1,5.0,13.064033876185139,0.0,0.0,0.0007493243651202179
2.612806775237028,Georgian,richest,1.366474083357961,145.0,110.0,0,0,1,0,0,0,0,1,5.0,13.064033876185139,0.0,0.0,0.0007493243651202179
2.612806775237028,Georgian,richer,1.2354418853657347,145.0,110.0,0,0,1,0,0,0,1,0,4.0,10.451227100948111,0.0,0.0,0.0003106767331601093
2.612806775237028,Georgian,richest,1.3039095708508794,145.0,110.0,0,0,1,0,0,0,0,1,5.0,13.064033876185139,0.0,0.0,0.0007493243651202179
2.612806775237028,Georgian,richest,1.4121958097347629,145.0,110.0,0,0,1,0,0,0,0,1,5.0,13.064033876185139,0.0,0.0,0.0007493243651202179
2.612806775237028,Georgian,richest,1.3295255121386385,145.0,110.0,0,0,1,0,0,0,0,1,5.0,13.064033876185139,0.0,0.0,0.0007493243651202179
2.612806775237028,Georgian,richest,1.3958254315541332,145.0,110.0,0,0,1,0,0,0,0,1,5.0,13.064033876185139,0.0,0.0,0.0007493243651202179
2.612806775237028,Georgian,richest,1.4059345614520957,145.0,110.0,0,0,1,0,0,0,0,1,5.0,13.064033876185139,0.0,0.0,0.0007493243651202179
2.612806775237028,Georgian,richest,1.3701855494309079,145.0,110.0,0,0,1,0,0,0,0,1,5.0,13.064033876185139,0.0,0.0,0.0007493243651202179
2.612806775237028,Georgian,poorer,0.031702446883793645,145.0,110.0,0,0,1,0,1,0,0,0,2.0,5.225613550474056,0.0,-0.0,-0.0005666185307601078
3.193430503067478,Georgian,richest,1.3361577840614016,146.0,110.0,0,0,1,0,0,0,0,1,5.0,15.967152515337391,0.0,0.0,0.0009158408907024883
3.193430503067478,Georgian,richest,1.3361577840614016,146.0,110.0,0,0,1,0,0,0,0,1,5.0,15.967152515337391,0.0,0.0,0.0009158408907024883
3.193430503067478,Georgian,middle,0.6856286224704581,146.0,110.0,0,0,1,0,0,1,0,0,3.0,9.580291509202434,0.0,-0.0,-0.00015640887631111018
3.193430503067478,Georgian,middle,0.6856286224704581,146.0,110.0,0,0,1,0,0,1,0,0,3.0,9.580291509202434,0.0,-0.0,-0.00015640887631111018
3.193430503067478,Georgian,richer,0.9282231127762146,146.0,110.0,0,0,1,0,0,0,1,0,4.0,12.773722012269912,0.0,0.0,0.0003797160071956891
3.193430503067478,Georgian,richer,0.9282231127762146,146.0,110.0,0,0,1,0,0,0,1,0,4.0,12.773722012269912,0.0,0.0,0.0003797160071956891
3.193430503067478,Armenian,richer,0.9648717936725868,146.0,110.0,1,0,0,0,0,0,1,0,4.0,12.773722012269912,0.0,0.007926987619869052,0.0
3.193430503067478,Georgian,poorest,-0.875867962205393,146.0,110.0,0,0,1,1,0,0,0,0,1.0,3.193430503067478,-0.0,-0.0,-0.0012286586433247087
