sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Negro,ethnicity_White,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1
2.073021603113309,White,poorest,-1.7723470244351813,391.0,322.0,0,1,1,0,0,0,0,1.0,2.073021603113309,-0.0,-0.000746420620108834
2.073021603113309,White,poorest,-1.9019711107185677,391.0,322.0,0,1,1,0,0,0,0,1.0,2.073021603113309,-0.0,-0.000746420620108834
2.073021603113309,White,poorest,-2.8039209857094525,391.0,322.0,0,1,1,0,0,0,0,1.0,2.073021603113309,-0.0,-0.000746420620108834
2.073021603113309,White,poorest,-2.8039209857094525,391.0,322.0,0,1,1,0,0,0,0,1.0,2.073021603113309,-0.0,-0.000746420620108834
0.20578131654989323,White,richest,0.9388174399281446,392.0,321.0,0,1,0,0,0,0,1,5.0,1.0289065827494661,0.0,6.306562830982693e-05
0.20578131654989323,White,richest,0.9388174399281446,392.0,321.0,0,1,0,0,0,0,1,5.0,1.0289065827494661,0.0,6.306562830982693e-05
0.20578131654989323,White,richer,0.8270235225791016,392.0,321.0,0,1,0,0,0,1,0,4.0,0.8231252661995729,0.0,2.8775606032786093e-05
0.20578131654989323,White,middle,0.08988330100040454,392.0,321.0,0,1,0,0,1,0,0,3.0,0.6173439496496798,-0.0,-5.514416244254742e-06
0.20578131654989323,White,middle,0.3306173080220762,392.0,321.0,0,1,0,0,1,0,0,3.0,0.6173439496496798,-0.0,-5.514416244254742e-06
0.20578131654989323,White,richer,0.7380412303100397,392.0,321.0,0,1,0,0,0,1,0,4.0,0.8231252661995729,0.0,2.8775606032786093e-05
0.20578131654989323,White,middle,0.42370365718858205,392.0,321.0,0,1,0,0,1,0,0,3.0,0.6173439496496798,-0.0,-5.514416244254742e-06
0.20578131654989323,White,middle,0.4419759524931835,392.0,321.0,0,1,0,0,1,0,0,3.0,0.6173439496496798,-0.0,-5.514416244254742e-06
0.20578131654989323,White,middle,0.15677052435764727,392.0,321.0,0,1,0,0,1,0,0,3.0,0.6173439496496798,-0.0,-5.514416244254742e-06
0.20578131654989323,White,poorer,0.022413115603132527,392.0,321.0,0,1,0,1,0,0,0,2.0,0.41156263309978647,-0.0,-3.980443852129558e-05
0.20578131654989323,White,poorer,0.022413115603132527,392.0,321.0,0,1,0,1,0,0,0,2.0,0.41156263309978647,-0.0,-3.980443852129558e-05
3.781231691604289,White,richer,0.7911546805319599,392.0,321.0,0,1,0,0,0,1,0,4.0,15.124926766417156,0.0,0.0005287517608524446
3.781231691604289,White,middle,0.28318511443015715,392.0,321.0,0,1,0,0,1,0,0,3.0,11.343695074812867,-0.0,-0.0001013273984881809
3.781231691604289,White,middle,0.3906133449527003,392.0,321.0,0,1,0,0,1,0,0,3.0,11.343695074812867,-0.0,-0.0001013273984881809
0.2745684648126585,White,poorer,-0.008430697058236403,393.0,322.0,0,1,0,1,0,0,0,2.0,0.549136929625317,-0.0,-5.3109989579020625e-05
0.2745684648126585,White,poorest,-3.3773597598770206,393.0,322.0,0,1,1,0,0,0,0,1.0,0.2745684648126585,-0.0,-9.886224217828046e-05
0.2745684648126585,White,poorest,-1.1157370404634084,393.0,322.0,0,1,1,0,0,0,0,1.0,0.2745684648126585,-0.0,-9.886224217828046e-05
0.2745684648126585,White,poorest,-2.205981172972002,393.0,322.0,0,1,1,0,0,0,0,1.0,0.2745684648126585,-0.0,-9.886224217828046e-05
0.2745684648126585,White,poorest,-2.111505446358231,393.0,322.0,0,1,1,0,0,0,0,1.0,0.2745684648126585,-0.0,-9.886224217828046e-05
0.2745684648126585,White,poorest,-2.111505446358231,393.0,322.0,0,1,1,0,0,0,0,1.0,0.2745684648126585,-0.0,-9.886224217828046e-05
0.2745684648126585,White,poorest,-0.9894236331693819,393.0,322.0,0,1,1,0,0,0,0,1.0,0.2745684648126585,-0.0,-9.886224217828046e-05
0.2745684648126585,White,poorest,-0.8634185475376884,393.0,322.0,0,1,1,0,0,0,0,1.0,0.2745684648126585,-0.0,-9.886224217828046e-05
0.2745684648126585,White,poorest,-1.0451166841359432,393.0,322.0,0,1,1,0,0,0,0,1.0,0.2745684648126585,-0.0,-9.886224217828046e-05
2.6011749298041327,White,poorest,-1.1532816275031066,393.0,322.0,0,1,1,0,0,0,0,1.0,2.6011749298041327,-0.0,-0.000936589662741604
2.6011749298041327,White,poorest,-1.1532816275031066,393.0,322.0,0,1,1,0,0,0,0,1.0,2.6011749298041327,-0.0,-0.000936589662741604
2.6011749298041327,White,poorest,-1.1532816275031066,393.0,322.0,0,1,1,0,0,0,0,1.0,2.6011749298041327,-0.0,-0.000936589662741604
2.6011749298041327,White,poorest,-2.3962794583286833,393.0,322.0,0,1,1,0,0,0,0,1.0,2.6011749298041327,-0.0,-0.000936589662741604
2.6011749298041327,White,poorer,-0.6032704568250811,393.0,322.0,0,1,0,1,0,0,0,2.0,5.202349859608265,-0.0,-0.0005031472696959847
2.6011749298041327,White,poorer,-0.6032704568250811,393.0,322.0,0,1,0,1,0,0,0,2.0,5.202349859608265,-0.0,-0.0005031472696959847
2.6011749298041327,White,poorest,-2.221662153029642,393.0,322.0,0,1,1,0,0,0,0,1.0,2.6011749298041327,-0.0,-0.000936589662741604
2.6011749298041327,White,poorer,-0.41139577492309126,393.0,322.0,0,1,0,1,0,0,0,2.0,5.202349859608265,-0.0,-0.0005031472696959847
2.6011749298041327,White,poorer,-0.41139577492309126,393.0,322.0,0,1,0,1,0,0,0,2.0,5.202349859608265,-0.0,-0.0005031472696959847
2.6011749298041327,White,poorer,-0.30549351636894795,393.0,322.0,0,1,0,1,0,0,0,2.0,5.202349859608265,-0.0,-0.0005031472696959847
2.6011749298041327,White,poorest,-1.6311977411727823,393.0,322.0,0,1,1,0,0,0,0,1.0,2.6011749298041327,-0.0,-0.000936589662741604
2.6011749298041327,White,richest,0.9975385844119989,393.0,322.0,0,1,0,0,0,0,1,5.0,13.005874649020663,0.0,0.0007971799094408735
0.3826508928198553,White,middle,0.4154377136753965,394.0,321.0,0,1,0,0,1,0,0,3.0,1.147952678459566,-0.0,-1.0254071334667457e-05
0.3826508928198553,White,middle,0.4154377136753965,394.0,321.0,0,1,0,0,1,0,0,3.0,1.147952678459566,-0.0,-1.0254071334667457e-05
0.3826508928198553,White,poorest,-1.7608898261267765,394.0,321.0,0,1,1,0,0,0,0,1.0,0.3826508928198553,-0.0,-0.0001377788423790892
0.3826508928198553,White,poorest,-2.1695063796947256,394.0,321.0,0,1,1,0,0,0,0,1.0,0.3826508928198553,-0.0,-0.0001377788423790892
0.3826508928198553,Negro,poorest,-2.121581333955561,394.0,321.0,1,0,1,0,0,0,0,1.0,0.3826508928198553,-0.0010010707849999767,-0.0
0.3826508928198553,White,poorer,-0.737586530958007,394.0,321.0,0,1,0,1,0,0,0,2.0,0.7653017856397106,-0.0,-7.401645685687833e-05
0.3826508928198553,White,middle,0.2802666222473066,394.0,321.0,0,1,0,0,1,0,0,3.0,1.147952678459566,-0.0,-1.0254071334667457e-05
3.666329484692567,White,poorest,-1.2249839747334559,394.0,321.0,0,1,1,0,0,0,0,1.0,3.666329484692567,-0.0,-0.0013201135595391803
3.666329484692567,White,middle,0.07830426577774624,394.0,321.0,0,1,0,0,1,0,0,3.0,10.9989884540777,-0.0,-9.824831139262773e-05
3.666329484692567,White,poorest,-2.0494078301024286,394.0,321.0,0,1,1,0,0,0,0,1.0,3.666329484692567,-0.0,-0.0013201135595391803
3.666329484692567,White,middle,0.22963933000488684,394.0,321.0,0,1,0,0,1,0,0,3.0,10.9989884540777,-0.0,-9.824831139262773e-05
3.666329484692567,White,middle,0.22963933000488684,394.0,321.0,0,1,0,0,1,0,0,3.0,10.9989884540777,-0.0,-9.824831139262773e-05
