sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Kyrgyz,ethnicity_Russian,ethnicity_Uzbek,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2
0.313897237724529,Kyrgyz,richest,0.5369509654994742,115.0,8.0,1,0,0,0,0,0,0,1,5.0,1.569486188622645,0.0,0.00013846611711577266,0.0
0.313897237724529,Kyrgyz,poorer,-0.9412982229712432,115.0,8.0,1,0,0,0,1,0,0,0,2.0,0.627794475449058,-0.0,-8.027572917038072e-05,-0.0
0.313897237724529,Kyrgyz,poorer,-0.5554889482679483,115.0,8.0,1,0,0,0,1,0,0,0,2.0,0.627794475449058,-0.0,-8.027572917038072e-05,-0.0
0.313897237724529,Kyrgyz,richer,0.39027044166732655,115.0,8.0,1,0,0,0,0,0,1,0,4.0,1.255588950898116,0.0,6.555216835372153e-05,-0.0
0.313897237724529,Kyrgyz,richer,0.00975897133546122,115.0,8.0,1,0,0,0,0,0,1,0,4.0,1.255588950898116,0.0,6.555216835372153e-05,-0.0
0.313897237724529,Kyrgyz,richer,0.13064355048321769,115.0,8.0,1,0,0,0,0,0,1,0,4.0,1.255588950898116,0.0,6.555216835372153e-05,-0.0
0.3058485906033873,Kyrgyz,richer,-0.0672754312347969,116.0,8.0,1,0,0,0,0,0,1,0,4.0,1.2233943624135493,0.0,6.387134352413896e-05,-0.0
0.3058485906033873,Kyrgyz,middle,-0.20919435804337322,116.0,8.0,1,0,0,0,0,1,0,0,3.0,0.917545771810162,0.0,-7.173016808116015e-06,-0.0
0.3058485906033873,Kyrgyz,middle,-0.20919435804337322,116.0,8.0,1,0,0,0,0,1,0,0,3.0,0.917545771810162,0.0,-7.173016808116015e-06,-0.0
0.3058485906033873,Kyrgyz,middle,-0.326808295850774,116.0,8.0,1,0,0,0,0,1,0,0,3.0,0.917545771810162,0.0,-7.173016808116015e-06,-0.0
0.3058485906033873,Kyrgyz,middle,-0.43229832230298537,116.0,8.0,1,0,0,0,0,1,0,0,3.0,0.917545771810162,0.0,-7.173016808116015e-06,-0.0
0.3058485906033873,Kyrgyz,middle,-0.09899283545900439,116.0,8.0,1,0,0,0,0,1,0,0,3.0,0.917545771810162,0.0,-7.173016808116015e-06,-0.0
0.3058485906033873,Kyrgyz,richest,0.5790380843798535,116.0,8.0,1,0,0,0,0,0,0,1,5.0,1.5292429530169365,0.0,0.00013491570385639392,0.0
0.3058485906033873,Kyrgyz,poorer,-0.7479876057920474,116.0,8.0,1,0,0,0,1,0,0,0,2.0,0.6116971812067746,-0.0,-7.821737714037099e-05,-0.0
0.3058485906033873,Kyrgyz,poorest,-1.241955649551154,116.0,8.0,1,0,0,1,0,0,0,0,1.0,0.3058485906033873,-0.0,-0.00014926173747262597,-0.0
0.3058485906033873,Kyrgyz,poorer,-0.5090470982731895,116.0,8.0,1,0,0,0,1,0,0,0,2.0,0.6116971812067746,-0.0,-7.821737714037099e-05,-0.0
0.3058485906033873,Kyrgyz,poorest,-1.1789861401137764,116.0,8.0,1,0,0,1,0,0,0,0,1.0,0.3058485906033873,-0.0,-0.00014926173747262597,-0.0
0.3058485906033873,Kyrgyz,poorer,-0.8129180515777696,116.0,8.0,1,0,0,0,1,0,0,0,2.0,0.6116971812067746,-0.0,-7.821737714037099e-05,-0.0
0.3058485906033873,Kyrgyz,middle,-0.37419001151988057,116.0,8.0,1,0,0,0,0,1,0,0,3.0,0.917545771810162,0.0,-7.173016808116015e-06,-0.0
0.3058485906033873,Kyrgyz,poorest,-1.223006848673718,116.0,8.0,1,0,0,1,0,0,0,0,1.0,0.3058485906033873,-0.0,-0.00014926173747262597,-0.0
0.3058485906033873,Kyrgyz,poorest,-1.223006848673718,116.0,8.0,1,0,0,1,0,0,0,0,1.0,0.3058485906033873,-0.0,-0.00014926173747262597,-0.0
0.3058485906033873,Kyrgyz,middle,-0.48217527253690984,116.0,8.0,1,0,0,0,0,1,0,0,3.0,0.917545771810162,0.0,-7.173016808116015e-06,-0.0
0.3058485906033873,Kyrgyz,middle,-0.48217527253690984,116.0,8.0,1,0,0,0,0,1,0,0,3.0,0.917545771810162,0.0,-7.173016808116015e-06,-0.0
0.3058485906033873,Kyrgyz,richer,-0.02298625921633246,116.0,8.0,1,0,0,0,0,0,1,0,4.0,1.2233943624135493,0.0,6.387134352413896e-05,-0.0
