sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Bilingual (Guaraní/Spanish),ethnicity_Guaraní speaker,ethnicity_Indigenous,ethnicity_Spanish speaker,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3
2.528602902538111,Bilingual (Guaraní/Spanish),richer,0.9536703525186554,307.0,1.0,1,0,0,0,0,0,0,1,0,4.0,10.114411610152445,0.0,0.0,0.0005532998645292357,-0.0
2.528602902538111,Bilingual (Guaraní/Spanish),richer,0.9536703525186554,307.0,1.0,1,0,0,0,0,0,0,1,0,4.0,10.114411610152445,0.0,0.0,0.0005532998645292357,-0.0
2.528602902538111,Bilingual (Guaraní/Spanish),richer,0.9536703525186554,307.0,1.0,1,0,0,0,0,0,0,1,0,4.0,10.114411610152445,0.0,0.0,0.0005532998645292357,-0.0
0.42784253480751205,Bilingual (Guaraní/Spanish),richer,0.9393300358755712,307.0,1.0,1,0,0,0,0,0,0,1,0,4.0,1.7113701392300482,0.0,0.0,9.361897683152457e-05,-0.0
0.42784253480751205,Bilingual (Guaraní/Spanish),richer,0.9393300358755712,307.0,1.0,1,0,0,0,0,0,0,1,0,4.0,1.7113701392300482,0.0,0.0,9.361897683152457e-05,-0.0
0.42784253480751205,Spanish speaker,richest,1.4381160306499707,307.0,1.0,0,0,0,1,0,0,0,0,1,5.0,2.13921267403756,0.0,0.0,0.0,0.0002528251757176185
0.42784253480751205,Bilingual (Guaraní/Spanish),richer,0.5949671208160634,307.0,1.0,1,0,0,0,0,0,0,1,0,4.0,1.7113701392300482,0.0,0.0,9.361897683152457e-05,-0.0
0.42784253480751205,Bilingual (Guaraní/Spanish),richer,0.5949671208160634,307.0,1.0,1,0,0,0,0,0,0,1,0,4.0,1.7113701392300482,0.0,0.0,9.361897683152457e-05,-0.0
0.42784253480751205,Guaraní speaker,richest,1.4439055242126875,307.0,1.0,0,1,0,0,0,0,0,0,1,5.0,2.13921267403756,0.0,0.00041173547216007215,0.0,0.0
0.8544883072798982,Bilingual (Guaraní/Spanish),middle,0.4417233694522796,308.0,1.0,1,0,0,0,0,0,1,0,0,3.0,2.5634649218396945,0.0,0.0,-0.00013586981761457419,-0.0
3.6740384053972543,Bilingual (Guaraní/Spanish),richer,0.9119008108664669,308.0,1.0,1,0,0,0,0,0,0,1,0,4.0,14.696153621589017,0.0,0.0,0.000803939974102308,-0.0
3.6740384053972543,Bilingual (Guaraní/Spanish),richest,1.2589885984838354,308.0,1.0,1,0,0,0,0,0,0,0,1,5.0,18.37019202698627,0.0,0.0,0.002192078612829233,0.0
0.8544883072798982,Spanish speaker,richest,1.131442253186679,308.0,1.0,0,0,0,1,0,0,0,0,1,5.0,4.272441536399491,0.0,0.0,0.0,0.0005049431481465164
3.6740384053972543,Bilingual (Guaraní/Spanish),richest,1.1168559127198154,308.0,1.0,1,0,0,0,0,0,0,0,1,5.0,18.37019202698627,0.0,0.0,0.002192078612829233,0.0
3.6740384053972543,Spanish speaker,richest,1.6362376401395906,308.0,1.0,0,0,0,1,0,0,0,0,1,5.0,18.37019202698627,0.0,0.0,0.0,0.0021711011175075206
0.8544883072798982,Spanish speaker,poorer,-0.16368966768804882,308.0,1.0,0,0,0,1,0,1,0,0,0,2.0,1.7089766145597964,0.0,-0.0,-0.0,-0.0010656564703745226
0.8544883072798982,Spanish speaker,poorer,-0.16368966768804882,308.0,1.0,0,0,0,1,0,1,0,0,0,2.0,1.7089766145597964,0.0,-0.0,-0.0,-0.0010656564703745226
0.8544883072798982,Bilingual (Guaraní/Spanish),richer,0.5979972708677981,308.0,1.0,1,0,0,0,0,0,0,1,0,4.0,3.417953229119593,0.0,0.0,0.00018697608239918475,-0.0
0.8544883072798982,Spanish speaker,poorer,-0.5316605596889604,308.0,1.0,0,0,0,1,0,1,0,0,0,2.0,1.7089766145597964,0.0,-0.0,-0.0,-0.0010656564703745226
0.8544883072798982,Bilingual (Guaraní/Spanish),richer,1.056165786213048,308.0,1.0,1,0,0,0,0,0,0,1,0,4.0,3.417953229119593,0.0,0.0,0.00018697608239918475,-0.0
