sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Creole,ethnicity_Hindustani,ethnicity_Indigenous/Amerindian,ethnicity_Javanese,ethnicity_Maroon,ethnicity_Mixed Ethnicity,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5
0.4619011997373159,Creole,poorer,0.1824840953119506,6.0,1.0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.9238023994746318,0.0,0.0,-0.0005113523820762511,-0.0,-0.0,-0.0
0.4619011997373159,Maroon,poorer,-0.2871853634522137,6.0,1.0,0,0,0,0,1,0,0,1,0,0,0,2.0,0.9238023994746318,0.0,4.772216041295184e-06,-0.0,-0.0,-0.0,-0.0
0.4619011997373159,Mixed Ethnicity,middle,0.43584129357367285,6.0,1.0,0,0,0,0,0,1,0,0,1,0,0,3.0,1.3857035992119477,0.0,0.0,-0.0,-0.0,-0.0,-0.0002980237225042281
0.4619011997373159,Mixed Ethnicity,middle,0.43584129357367285,6.0,1.0,0,0,0,0,0,1,0,0,1,0,0,3.0,1.3857035992119477,0.0,0.0,-0.0,-0.0,-0.0,-0.0002980237225042281
0.4619011997373159,Mixed Ethnicity,middle,0.21077862354669463,6.0,1.0,0,0,0,0,0,1,0,0,1,0,0,3.0,1.3857035992119477,0.0,0.0,-0.0,-0.0,-0.0,-0.0002980237225042281
0.4619011997373159,Maroon,middle,0.33462756213318934,6.0,1.0,0,0,0,0,1,0,0,0,1,0,0,3.0,1.3857035992119477,0.0,0.00028754596467401835,-0.0,-0.0,-0.0,-0.0
0.4619011997373159,Maroon,middle,0.33462756213318934,6.0,1.0,0,0,0,0,1,0,0,0,1,0,0,3.0,1.3857035992119477,0.0,0.00028754596467401835,-0.0,-0.0,-0.0,-0.0
0.4619011997373159,Creole,richest,0.8826943263191398,6.0,1.0,1,0,0,0,0,0,0,0,0,0,1,5.0,2.3095059986865794,0.0,0.0,0.0006687418867068185,0.0,0.0,0.0
0.4619011997373159,Creole,richest,0.8826943263191398,6.0,1.0,1,0,0,0,0,0,0,0,0,0,1,5.0,2.3095059986865794,0.0,0.0,0.0006687418867068185,0.0,0.0,0.0
2.308867508878325,Creole,richest,0.9513638106180865,6.0,1.0,1,0,0,0,0,0,0,0,0,0,1,5.0,11.544337544391626,0.0,0.0,0.0033427850261516087,0.0,0.0,0.0
2.308867508878325,Mixed Ethnicity,middle,0.25356788708851696,6.0,1.0,0,0,0,0,0,1,0,0,1,0,0,3.0,6.926602526634975,0.0,0.0,-0.0,-0.0,-0.0,-0.0014897066518907173
2.308867508878325,Mixed Ethnicity,middle,0.25356788708851696,6.0,1.0,0,0,0,0,0,1,0,0,1,0,0,3.0,6.926602526634975,0.0,0.0,-0.0,-0.0,-0.0,-0.0014897066518907173
2.308867508878325,Mixed Ethnicity,richest,0.8073575821256749,6.0,1.0,0,0,0,0,0,1,0,0,0,0,1,5.0,11.544337544391626,0.0,0.0,0.0,0.0,0.0,0.004028631370591293
2.308867508878325,Mixed Ethnicity,middle,0.4112350857644505,6.0,1.0,0,0,0,0,0,1,0,0,1,0,0,3.0,6.926602526634975,0.0,0.0,-0.0,-0.0,-0.0,-0.0014897066518907173
0.19909534471436036,Mixed Ethnicity,richest,0.7965115442674192,7.0,1.0,0,0,0,0,0,1,0,0,0,0,1,5.0,0.9954767235718018,0.0,0.0,0.0,0.0,0.0,0.0003473918483285428
0.19909534471436036,Mixed Ethnicity,richer,0.705761751719016,7.0,1.0,0,0,0,0,0,1,0,0,0,1,0,4.0,0.7963813788574414,0.0,0.0,0.0,0.0,0.0,0.00010946667362456704
0.19909534471436036,Mixed Ethnicity,richer,0.705761751719016,7.0,1.0,0,0,0,0,0,1,0,0,0,1,0,4.0,0.7963813788574414,0.0,0.0,0.0,0.0,0.0,0.00010946667362456704
0.19909534471436036,Mixed Ethnicity,richer,0.705761751719016,7.0,1.0,0,0,0,0,0,1,0,0,0,1,0,4.0,0.7963813788574414,0.0,0.0,0.0,0.0,0.0,0.00010946667362456704
0.19909534471436036,Mixed Ethnicity,richest,0.8634652993603095,7.0,1.0,0,0,0,0,0,1,0,0,0,0,1,5.0,0.9954767235718018,0.0,0.0,0.0,0.0,0.0,0.0003473918483285428
0.19909534471436036,Mixed Ethnicity,richest,0.8634652993603095,7.0,1.0,0,0,0,0,0,1,0,0,0,0,1,5.0,0.9954767235718018,0.0,0.0,0.0,0.0,0.0,0.0003473918483285428
0.19909534471436036,Maroon,richer,0.6131257778587104,7.0,1.0,0,0,0,0,1,0,0,0,0,1,0,4.0,0.7963813788574414,0.0,0.00024582746263221623,0.0,0.0,0.0,0.0
0.19909534471436036,Maroon,richer,0.6131257778587104,7.0,1.0,0,0,0,0,1,0,0,0,0,1,0,4.0,0.7963813788574414,0.0,0.00024582746263221623,0.0,0.0,0.0,0.0
0.19909534471436036,Maroon,richer,0.6131257778587104,7.0,1.0,0,0,0,0,1,0,0,0,0,1,0,4.0,0.7963813788574414,0.0,0.00024582746263221623,0.0,0.0,0.0,0.0
0.19909534471436036,Creole,middle,0.40390302877876655,7.0,1.0,1,0,0,0,0,0,0,0,1,0,0,3.0,0.597286034143081,0.0,0.0,-5.085673526518444e-05,-0.0,-0.0,-0.0
1.9443219989266625,Hindustani,richest,0.9354896908370215,7.0,1.0,0,1,0,0,0,0,0,0,0,0,1,5.0,9.721609994633312,0.0,0.0,0.0,0.001543741871955914,0.0,0.0
