sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Kazakh,ethnicity_Russian,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1
0.9140391068281398,Kazakh,middle,-0.34555899831916737,500.0,2.0,1,0,0,0,1,0,0,3.0,2.7421173204844194,-8.969858596254576e-06,-0.0
0.9140391068281398,Kazakh,poorer,-0.977530678853956,500.0,2.0,1,0,0,1,0,0,0,2.0,1.8280782136562796,-0.00012113482035046523,-0.0
0.9140391068281398,Kazakh,poorer,-0.977530678853956,500.0,2.0,1,0,0,1,0,0,0,2.0,1.8280782136562796,-0.00012113482035046523,-0.0
0.9140391068281398,Kazakh,middle,0.11552522529821019,500.0,2.0,1,0,0,0,1,0,0,3.0,2.7421173204844194,-8.969858596254576e-06,-0.0
0.9140391068281398,Kazakh,middle,0.11552522529821019,500.0,2.0,1,0,0,0,1,0,0,3.0,2.7421173204844194,-8.969858596254576e-06,-0.0
0.9140391068281398,Kazakh,poorer,-1.0076474771061128,500.0,2.0,1,0,0,1,0,0,0,2.0,1.8280782136562796,-0.00012113482035046523,-0.0
0.9140391068281398,Kazakh,middle,-0.31575528450938206,500.0,2.0,1,0,0,0,1,0,0,3.0,2.7421173204844194,-8.969858596254576e-06,-0.0
0.9140391068281398,Kazakh,middle,-0.31575528450938206,500.0,2.0,1,0,0,0,1,0,0,3.0,2.7421173204844194,-8.969858596254576e-06,-0.0
0.9140391068281398,Kazakh,poorer,-0.7122195506321394,500.0,2.0,1,0,0,1,0,0,0,2.0,1.8280782136562796,-0.00012113482035046523,-0.0
0.9140391068281398,Kazakh,middle,-0.3773120462880166,500.0,2.0,1,0,0,0,1,0,0,3.0,2.7421173204844194,-8.969858596254576e-06,-0.0
0.9140391068281398,Kazakh,poorest,-1.1552262887494946,500.0,2.0,1,0,1,0,0,0,0,1.0,0.9140391068281398,-0.00023329978210467588,-0.0
0.9140391068281398,Kazakh,middle,-0.37440672221505067,500.0,2.0,1,0,0,0,1,0,0,3.0,2.7421173204844194,-8.969858596254576e-06,-0.0
0.9140391068281398,Kazakh,middle,-0.013283021571891651,500.0,2.0,1,0,0,0,1,0,0,3.0,2.7421173204844194,-8.969858596254576e-06,-0.0
0.9140391068281398,Kazakh,middle,-0.05797827400830602,500.0,2.0,1,0,0,0,1,0,0,3.0,2.7421173204844194,-8.969858596254576e-06,-0.0
0.9140391068281398,Kazakh,middle,-0.17453549348200448,500.0,2.0,1,0,0,0,1,0,0,3.0,2.7421173204844194,-8.969858596254576e-06,-0.0
0.9140391068281398,Kazakh,poorer,-0.4136012678334092,500.0,2.0,1,0,0,1,0,0,0,2.0,1.8280782136562796,-0.00012113482035046523,-0.0
0.9140391068281398,Kazakh,middle,-0.026132103172175847,500.0,2.0,1,0,0,0,1,0,0,3.0,2.7421173204844194,-8.969858596254576e-06,-0.0
0.9140391068281398,Kazakh,middle,-0.00966895060615125,500.0,2.0,1,0,0,0,1,0,0,3.0,2.7421173204844194,-8.969858596254576e-06,-0.0
0.9140391068281398,Kazakh,middle,-0.00966895060615125,500.0,2.0,1,0,0,0,1,0,0,3.0,2.7421173204844194,-8.969858596254576e-06,-0.0
1.9194964232763565,Kazakh,poorest,-1.4515033003566482,501.0,1.0,1,0,1,0,0,0,0,1.0,1.9194964232763565,-0.0004899331920874571,-0.0
1.9194964232763565,Kazakh,poorer,-0.6778499289056531,501.0,1.0,1,0,0,1,0,0,0,2.0,3.838992846552713,-0.0002543850177306043,-0.0
1.9194964232763565,Kazakh,poorest,-1.2460829890404832,501.0,1.0,1,0,1,0,0,0,0,1.0,1.9194964232763565,-0.0004899331920874571,-0.0
1.9194964232763565,Kazakh,middle,-0.320353270004907,501.0,1.0,1,0,0,0,1,0,0,3.0,5.758489269829069,-1.8836843373751445e-05,-0.0
1.9194964232763565,Kazakh,middle,-0.0030777662215171753,501.0,1.0,1,0,0,0,1,0,0,3.0,5.758489269829069,-1.8836843373751445e-05,-0.0
1.9194964232763565,Kazakh,middle,-0.0030777662215171753,501.0,1.0,1,0,0,0,1,0,0,3.0,5.758489269829069,-1.8836843373751445e-05,-0.0
1.9194964232763565,Kazakh,middle,-0.0030777662215171753,501.0,1.0,1,0,0,0,1,0,0,3.0,5.758489269829069,-1.8836843373751445e-05,-0.0
1.9194964232763565,Kazakh,poorer,-0.9504980567265148,501.0,1.0,1,0,0,1,0,0,0,2.0,3.838992846552713,-0.0002543850177306043,-0.0
1.9194964232763565,Kazakh,middle,-0.18456749202661782,501.0,1.0,1,0,0,0,1,0,0,3.0,5.758489269829069,-1.8836843373751445e-05,-0.0
1.9194964232763565,Kazakh,richer,0.40678663192916176,501.0,1.0,1,0,0,0,0,1,0,4.0,7.677985693105426,0.00021671133098310138,0.0
1.9194964232763565,Kazakh,poorer,-0.714540196794296,501.0,1.0,1,0,0,1,0,0,0,2.0,3.838992846552713,-0.0002543850177306043,-0.0
1.9194964232763565,Kazakh,poorer,-0.4759640892339855,501.0,1.0,1,0,0,1,0,0,0,2.0,3.838992846552713,-0.0002543850177306043,-0.0
1.9194964232763565,Kazakh,poorest,-1.192958034644727,501.0,1.0,1,0,1,0,0,0,0,1.0,1.9194964232763565,-0.0004899331920874571,-0.0
