ethnicity,mean_quintile_rank,se_mean_quintile_rank,n_unweighted,n_eff
Roma,1.3228461597316583,0.12005553486658843,100,59.30773538339254
Bosnian,2.1338570945632633,0.2399457052301649,132,95.82301432335443
Serb,3.376393544803361,0.041103585636671935,3248,1990.6133833822469
