ethnicity,n,poorest,poorer,middle,richer,richest
Kazakh,8149,0.19375089007187624,0.18565278553964779,0.18986986503601977,0.2083281158282755,0.22239834352418078
Russian,2506,0.10849532121489443,0.09865746465706976,0.18877171156561526,0.28848869571427427,0.3155868068481464
