ethnicity,mean_quintile_rank,se_mean_quintile_rank,n_unweighted,n_eff
Balanta,2.82749436809453,0.10071366879950984,2297,1565.9537717865396
Beafada,3.0033055614878337,0.16823151379095014,749,464.82768004927755
Fula,3.115426628776364,0.0685393521703262,2973,2443.4337155260628
Felupe,3.1972217588566223,0.4354466930723921,119,87.43676137177813
Mandinga,3.231243384176455,0.13692945513828078,1306,964.8246500090772
Papel,3.2805755601495346,0.15726032360986367,1211,806.8449609750223
Manjaco,3.372213256892279,0.16881610902431005,745,583.4286284693703
Mancanha,4.097849971708531,0.17489735584866062,279,185.17778249285868
