ethnicity,mean_quintile_rank,se_mean_quintile_rank,n_unweighted,n_eff
Amerindian,1.3279148969684622,0.04792798199208653,1174,671.2792931405702
Mixed Race,3.0765871776437184,0.08422611167543781,1187,512.2255659869736
East Indian,3.220154016092951,0.052010360501661704,1988,1047.5468667533048
Black,3.3949802799574043,0.06776535859766311,1519,793.5164866451478
