ethnicity,mean_quintile_rank,se_mean_quintile_rank,n_unweighted,n_eff
Roma,2.2226103003002935,0.24275672148266922,143,90.65936311526988
Egyptian,2.6661181410997474,0.11695046450157155,238,149.23131771316693
Albanian,3.0364229420775,0.039014375318345194,14551,7569.91654140019
