ethnicity,mean_quintile_rank,se_mean_quintile_rank,n_unweighted,n_eff
Fula/Tukulur/Lorobo,2.601461040780848,0.08951442752914594,2569,1496.3941492679605
Bambara,2.879266477269555,0.21770149085545473,161,98.19644363113953
Non-Gambian,2.931629667452361,0.07482734456449462,1203,719.1678814252617
Wollof,3.046221744738387,0.14231838717380646,1679,1039.1055722731228
Jola/Karoninka,3.374718779316042,0.1101403613847361,782,651.7645671364023
Sarahule,3.413541838526171,0.16107649597572857,1143,749.0352232936356
Mandinka/Jahanka,3.4382029270277337,0.07339878286609532,3701,2262.1807233993327
Serere,3.5782477958622203,0.20049423125395288,376,237.3616424518973
Manjago,3.9307844601600226,0.17548970860979618,105,80.20382120920442
