ethnicity,mean_quintile_rank,se_mean_quintile_rank,n_unweighted,n_eff
Indigenous,1.1463502842625082,0.05688430651535815,405,164.1951199203365
Guaraní speaker,2.404907121638597,0.05165745157373147,2910,1671.9921284039087
Bilingual (Guaraní/Spanish),3.4208503735335767,0.06445499049269002,2327,1274.3689299214354
Spanish speaker,4.035508842243325,0.05997483463623885,1408,758.3239834425624
