ethnicity,mean_quintile_rank,se_mean_quintile_rank,n_unweighted,n_eff
Turkmen,2.1981700763383123,0.14805357209887657,632,422.932535195013
Pashai,2.616612463569134,0.10548077084486149,525,239.02616470407438
Nuristani,2.6827879731540674,0.05346900811379749,1255,581.919258728154
Uzbek,2.732922658166714,0.20840022937617617,2042,499.24458969552063
Tajik,2.9597913525425055,0.08264691894556983,8968,3391.7849056633745
Hazara,2.9768560940543565,0.22979221972342484,2724,805.7442314511068
Baloch,2.9956544472417717,0.26631228333725065,348,54.6113458171779
Pashtun,3.166583771548883,0.05207134077392998,12491,5114.330989454855
