ethnicity,mean_quintile_rank,se_mean_quintile_rank,n_unweighted,n_eff
Peulh And Related,1.72479312896305,0.08554073538653459,1243,1122.3108468370465
Betamaribe And Related,2.138739599756057,0.1187592849662095,1065,963.6749760825489
Bariba And Related..,2.809539055020003,0.10562245960346979,1729,1535.4523040709535
Dendi And Related..,3.004438235684892,0.21666693075707544,838,731.6379653347101
"Yoa, Lokpa And Related.",3.1326952862385253,0.13230577480160388,441,401.75253833361654
Adja And Related,3.189807463910006,0.08815352622710514,2174,1949.801673705448
Yoruba And Related..,3.464933820795885,0.08650035907144235,1936,1642.6814300617218
Fon And Related..,3.608546118954846,0.051066067606572216,5745,4834.89641251455
