ethnicity,mean_quintile_rank,se_mean_quintile_rank,n_unweighted,n_eff
Negro,3.0702062400652292,0.10669835895196023,862,300.04056330175655
White,3.1608169338503744,0.05077812237491508,5968,1981.8966194073766
