ethnicity,n,poorest,poorer,middle,richer,richest
Albanian,3003,0.37340628101283707,0.2547779388869151,0.14403197920637104,0.12315082174372513,0.10463297915015182
Macedonian,9286,0.12208597290984162,0.16715599625960526,0.23004066841417314,0.23982074942629306,0.24089661299008683
