ethnicity,n,poorest,poorer,middle,richer,richest
Chinese-Tibetan,604,0.46822848331104405,0.27926895252245626,0.15069616595908597,0.0735553797523356,0.028251018455078002
Mon-Khmer,5316,0.45748676087948537,0.30991156850448687,0.15165544626235608,0.06180401919219949,0.019142205161472275
Hmong-Mien,1873,0.3956930692281897,0.2991447612983699,0.18758752032467327,0.078147598565569,0.03942705058319808
Lao-Tai,14143,0.0356995605338841,0.12806847105525637,0.21318143860036656,0.28698465766080666,0.3360658721496863
