ethnicity,n,poorest,poorer,middle,richer,richest
Amerindian,429,0.8047125102133992,0.12502231283653525,0.030265746022910444,0.01763663162251418,0.022362799304640878
Mixed Race,1093,0.18530196701897667,0.18900520830686288,0.19729300269672692,0.22060332396633242,0.20779649801110112
East Indian,2572,0.1069572441414841,0.21674377542889992,0.23594622449109612,0.22989323207222068,0.2104595238662992
Black,1779,0.09485181105004192,0.16977421877129112,0.22376818592275466,0.26875344768304504,0.24285233657286723
