ethnicity,mean_quintile_rank,se_mean_quintile_rank,n_unweighted,n_eff
Mboum,2.5269878253216156,0.10343975938904398,432,365.3145395593556
Zandé/Nzakara,2.829668072588855,0.15764378897089795,286,223.10538194696466
Gbaya,2.877716753518418,0.07109786608966896,2555,2017.986298567516
Sara,2.888977388965018,0.15062797957976687,585,309.9739885053514
Banda,3.0462678222570596,0.08572212981953031,1906,1466.7113540335838
Mandja,3.1362815712830865,0.1477745157855665,865,703.0467937558766
Yakoma/Sango,3.565219334889847,0.15383020722127197,858,723.8118415536663
Ngbaka/Bantou,3.626888508422651,0.12697958173917634,708,562.6212061671853
Hausa,3.7659057504772764,0.13337872319383276,466,279.70882954247685
