ethnicity,mean_quintile_rank,se_mean_quintile_rank,n_unweighted,n_eff
Azeri,1.82532696140523,0.13012958756505144,294,252.41744757536185
Armenian,3.181328341753793,0.22886986006714838,337,126.76623375925712
Georgian,3.2917396321693517,0.040772472523534685,6045,2989.6426356070906
