ethnicity,mean_quintile_rank,se_mean_quintile_rank,n_unweighted,n_eff
Mon-Khmer,1.8752033392516867,0.04283042016737456,6398,4406.5373640559465
Chinese-Tibetan,1.914331497517947,0.09004314800257568,1114,976.3378640667613
Hmong-Mien,2.066470799977216,0.06828060658230581,2606,2113.4574478775266
Lao-Tai,3.7596488098371545,0.029886946101525574,11806,9230.671245869715
