ethnicity,mean_quintile_rank,se_mean_quintile_rank,n_unweighted,n_eff
Chewa,2.7089072394067504,0.07984886611622438,1123,855.6337116715688
Yao,2.974815302924988,0.10668189453026991,425,339.9598459323617
Lomwe,3.1828999130932334,0.10697142478837382,507,395.41902669023204
Ngoni,3.466438600647699,0.17965825837336705,422,307.5669400960082
Tumbuka,3.7612215321483755,0.1404792071641261,846,492.0636670012486
Tonga,3.882719533817315,0.29547858066727195,130,85.17843886367555
